attitude1,attitude2,attitude3
-12.572465771931741,-2.5064636386959407,-58.88423568450424
-12.576675087889777,-2.4922782273329793,-58.881638936579705
-12.55676103948267,-2.498658101321375,-58.89120585723426
-12.569821831544273,-2.4973877915694316,-58.91749556747661
-12.56994499860063,-2.4910914823507624,-58.90082230409133
-12.603164561466027,-2.5292883422480648,-58.89528033582415
-12.530917895183663,-2.466712516591153,-58.89200418860423
-12.56952268440729,-2.5059469485228067,-58.88647075327421
-12.584021731928816,-2.497555474374525,-58.879711529374454
-12.557030797128586,-2.4960107922313197,-58.906666818777126
-12.547330463596623,-2.523434068803614,-58.88251230213277
-12.55409882573175,-2.4934676053655496,-58.88869646578608
-12.545563669270457,-2.476100560530982,-58.87990055290106
-12.541572191751648,-2.483264031231663,-58.87871326340705
-12.572128520080469,-2.4902637717653517,-58.91944078877887
-12.575563074290319,-2.478034480999388,-58.91943614020268
-12.560048590168426,-2.5003658946795038,-58.908507143993276
-12.550479057500176,-2.467167220308597,-58.89634085464355
-12.55283323275153,-2.4892298752311173,-58.875674453054884
-12.576983809400026,-2.516581505518204,-58.8999307469924
-12.540683653343969,-2.475209517942899,-58.895402443037185
-12.523836729348172,-2.4987566798612075,-58.88085866326903
-12.538682078983284,-2.48379701476697,-58.909954043976064
-12.523497355341798,-2.4622303083484858,-58.91732024921506
-12.554940107444244,-2.4990176596142635,-58.90344070119444
-12.569887945992772,-2.4881892553976126,-58.88282433465872
-12.510242359892457,-2.506807061635284,-58.88753990184766
-12.535423238981865,-2.506667250599829,-58.916409501976496
-12.545004227654635,-2.471564114700793,-58.909828085597916
-12.522946358335663,-2.509733494712525,-58.90724235280338
-12.55587773337158,-2.453079821842535,-58.92046156391244
-12.552504191073002,-2.4774307732446545,-58.9086289479527
-12.536559039295563,-2.48454012064802,-58.889030673103505
-12.58703390832572,-2.4601645286029843,-58.914075479133786
-12.531170968450006,-2.4736543385436125,-58.89593208279564
-12.574178179739874,-2.4799374344584106,-58.880816855432634
-12.52344113597928,-2.445958517277165,-58.87156410204829
-12.541211615104846,-2.4751485204814574,-58.909437590997946
-12.492425166762153,-2.484043335730172,-58.924165541532645
-12.555530171870828,-2.4657796882099414,-58.88252179577209
-12.545846957455698,-2.4866479386483897,-58.89432708094317
-12.548913007421557,-2.4425009244474194,-58.92421891712266
-12.537998262520299,-2.485276795425346,-58.88304458215298
-12.552649198791247,-2.5275262817550215,-58.931965721336006
-12.53786593385873,-2.5016661272671588,-58.87858184782484
-12.526856374971839,-2.504996983061179,-58.89174396442757
-12.536233906864434,-2.5030729981176587,-58.891668568394415
-12.505341294907552,-2.4616845592620686,-58.86096280368889
-12.515161012356682,-2.474939409638996,-58.896821620403344
-12.550221049916791,-2.4723124046382527,-58.84558839771504
-12.54166457274062,-2.468996383521046,-58.88969725855576
-12.527632577840011,-2.4707754023850654,-58.892037011196535
-12.537871401076071,-2.4812176007564712,-58.87525871983347
-12.540592688248926,-2.51253921977227,-58.88344336002154
-12.582402537926356,-2.496213496195341,-58.87805528762699
-12.561121280072898,-2.4997320617754313,-58.89544200651594
-12.50798871550187,-2.481774863106079,-58.917328831876524
-12.543466411046474,-2.4626045511773254,-58.918374664976994
-12.504910027668725,-2.471442556047791,-58.91040413398384
-12.539636324577495,-2.4824024693058986,-58.88563306536663
-12.55047366306709,-2.490052593235901,-58.861410345608796
-12.495060111404678,-2.487219654796799,-58.90094534914597
-12.522853079982733,-2.4506804468763606,-58.90112862065521
-12.55871843780133,-2.4820760432055997,-58.87943365803573
-12.530018568693238,-2.495008206950786,-58.88479888096252
-12.551350679526768,-2.466149890053149,-58.90701281069385
-12.528225183735218,-2.473889180824575,-58.896290163587196
-12.536722369098475,-2.4880758315975204,-58.9107639690566
-12.504131989286105,-2.449758070741795,-58.88021900129834
-12.50342691178631,-2.501407889819627,-58.941209537299414
-12.512693680779982,-2.478233053360714,-58.89215662894849
-12.509268605703614,-2.473546141102448,-58.91855862639099
-12.531450703604474,-2.4435229448263875,-58.86077916396482
-12.518726640212435,-2.470174053297885,-58.89828029808292
-12.543992521319288,-2.4909907808670435,-58.90136668537808
-12.527986510425166,-2.4620853550497452,-58.90722079368255
-12.501240262252713,-2.4770639399655736,-58.88421605721564
-12.50082020112837,-2.456818924507021,-58.87829541492971
-12.526782201856408,-2.4796994609092318,-58.89537255817786
-12.519601707513823,-2.4741478243979103,-58.879336328785016
-12.50350066976082,-2.450959096558986,-58.85381681896963
-12.493882851792932,-2.4791712816993194,-58.881797529995175
-12.488426018470241,-2.476682758178551,-58.84713143181782
-12.480143086531594,-2.459924196913413,-58.90517407016171
-12.520401403318203,-2.4784866714815585,-58.889877773725175
-12.5189993949166,-2.500191418736174,-58.888153975652706
-12.488911026308765,-2.481713036062482,-58.85527747663682
-12.501927275438723,-2.459368627413517,-58.87200153764253
-12.48374122961075,-2.512014541352919,-58.90325772702726
-12.496959218612565,-2.491637394506754,-58.93080812807668
-12.530321531697389,-2.485436783654822,-58.90249138186793
-12.492302138986073,-2.4689058154787475,-58.90863583010716
-12.48788478775422,-2.456549866562925,-58.90953372633191
-12.47143581641075,-2.4466713411861796,-58.902295371299076
-12.521189641152644,-2.469559605509264,-58.885827313168
-12.491604534651488,-2.4765690275999206,-58.86803245728693
-12.521942289451982,-2.5033226940554543,-58.879084722003284
-12.493814124031672,-2.518978393973197,-58.88552019125513
-12.516787125774076,-2.4729982412852913,-58.88534526989597
-12.501541980358015,-2.480573458138946,-58.885453326712174
-12.495572109608856,-2.493274431914193,-58.88324756373034
-12.50501817100525,-2.4990071492853843,-58.87226682517117
-12.463939140968497,-2.474543528795603,-58.94152873579337
-12.524691348467659,-2.4701245624533623,-58.90070293783417
-12.483414190863291,-2.474212254596821,-58.89306632256009
-12.506345831876418,-2.444460653926589,-58.90108306597657
-12.477022372758602,-2.485695957435194,-58.905619385914896
-12.49151766479012,-2.4802999983783254,-58.88164072097364
-12.489884233507356,-2.4894704167244877,-58.87892078873468
-12.495092634661681,-2.4866175570421416,-58.902597452201725
-12.515955941430523,-2.447585698833291,-58.9009249995524
-12.477018818705432,-2.4593364061444594,-58.91981195994836
-12.496216186341906,-2.461995646320185,-58.90938569759846
-12.521848923930387,-2.4494672958734016,-58.879084687316904
-12.48687535233769,-2.4900738221496983,-58.87314773419409
-12.475814767316837,-2.5096008777091914,-58.87531099052694
-12.514589344622328,-2.4786634641287115,-58.881781813834095
-12.472985957238617,-2.460675256766623,-58.89029400167826
-12.478411647269558,-2.492142009669569,-58.90592874257562
-12.484954559591744,-2.4496602334119624,-58.897843874202
-12.484442683996672,-2.4402556496174985,-58.907564072012754
-12.498596875143136,-2.4875124686410635,-58.91235785171946
-12.494749389191485,-2.463080994872632,-58.887263789727406
-12.475882863928103,-2.4567353210618936,-58.9301228930824
-12.479279736233563,-2.4484360730987387,-58.87105110362224
-12.489546785000629,-2.4685558567502586,-58.90113025527454
-12.485168511472482,-2.4416008306767436,-58.91388333798163
-12.496199035330015,-2.4532117224493293,-58.888804311956044
-12.476385956739215,-2.4752894059879953,-58.87291278293243
-12.475925398798303,-2.464853923937635,-58.90323452300952
-12.44475979300082,-2.47089983648339,-58.883261728714196
-12.487245263124862,-2.4507724646207714,-58.87781235018705
-12.475522687884942,-2.481620757325546,-58.916380938163556
-12.449127690913159,-2.4951709915567353,-58.9131260694258
-12.474149066048815,-2.4660295704519126,-58.90034268922019
-12.463920415102471,-2.455218445156553,-58.880954682493254
-12.503611958352376,-2.4718377472844963,-58.8971277916996
-12.46802578476359,-2.474975216412457,-58.88522387272363
-12.497167972688084,-2.448526791264201,-58.88790284720323
-12.508345510012457,-2.4605832470237403,-58.89622182449411
-12.501448244304186,-2.445346590240062,-58.893121283241
-12.471894929173233,-2.4544502930178758,-58.88450564593576
-12.454363884787783,-2.444290246107338,-58.93270405273818
-12.488339866839356,-2.4808242606160165,-58.90431040103976
-12.445834476870507,-2.4808599688306066,-58.895807766657995
-12.463891082691857,-2.5109014925084607,-58.89439981972
-12.484999109624976,-2.47147757428515,-58.918989501772295
-12.455485279898024,-2.457072838373795,-58.88696599416104
-12.464435617187533,-2.476727807907952,-58.90196763321263
-12.44947229343441,-2.454997354060773,-58.886081602236544
-12.453423520474336,-2.493812031477919,-58.86449953002136
-12.497636665670942,-2.436479571779783,-58.890420073414525
-12.453674522282522,-2.4677334500952557,-58.9015757336252
-12.499052089915535,-2.4465740276980124,-58.90519245679154
-12.471403487347104,-2.5051425398248424,-58.87120465093085
-12.486109440152616,-2.47332329528984,-58.88036133644241
-12.457491106157196,-2.445181728769816,-58.89817278540944
-12.429299133455345,-2.4523747073898567,-58.89018323506546
-12.43794106460826,-2.466088587905174,-58.883977222684734
-12.457354747645546,-2.464924704235119,-58.890738883545104
-12.41133662102229,-2.476443710013913,-58.87014227428602
-12.483144884165883,-2.466896287236668,-58.91484897259088
-12.473983892841604,-2.490838146261086,-58.88926114899851
-12.46953848542478,-2.4563439154532185,-58.899353300055516
-12.447964714418402,-2.4743149059357887,-58.88990435561711
-12.411773259326793,-2.4697762999248134,-58.898089205641526
-12.446942893142394,-2.455152948272818,-58.88900692223051
-12.458054319324686,-2.477949271705153,-58.89224486619116
-12.428239335675192,-2.4966389987984563,-58.878380300626816
-12.439096109397322,-2.4500186332521174,-58.87540399312971
-12.440711786674818,-2.467622658190633,-58.8624676828202
-12.452558045278357,-2.4320838233340627,-58.93862524115067
-12.452951421016563,-2.457761537107724,-58.870281606150904
-12.447820508278527,-2.4789235258071134,-58.87612164113032
-12.447725288213801,-2.4815699975226675,-58.879762725472794
-12.436345566501075,-2.4632190656143385,-58.879953639872724
-12.437777211393492,-2.4664214509739013,-58.912082847907826
-12.484951458552814,-2.4536064811000293,-58.84805917196552
-12.468368695937855,-2.475265532140027,-58.88086984659679
-12.420117766581075,-2.4596652313144567,-58.881585286934694
-12.452498768511468,-2.4530867388918978,-58.88210271212443
-12.471601128437772,-2.4345467588243097,-58.9338662813723
-12.439669847765314,-2.4565224316767873,-58.897177059690684
-12.442989716569508,-2.4543971911852145,-58.90691598903221
-12.44004314384438,-2.457087408133814,-58.91603480247985
-12.426923301161551,-2.4668563904922554,-58.874962503204735
-12.460908957212677,-2.486257330321266,-58.92301902501397
-12.456750946013498,-2.4779691883543684,-58.88227974123827
-12.457316937390475,-2.4542914227986348,-58.90214086932435
-12.454541278270586,-2.4736670895381927,-58.890318678581465
-12.465410533882174,-2.4286015741618465,-58.893109909800636
-12.436328936552968,-2.461206350992477,-58.90591068921957
-12.45661650285316,-2.4735849607603364,-58.90186114456468
-12.429252539273449,-2.467360617187778,-58.87459113488277
-12.4427072108325,-2.4527237267839475,-58.87461279086401
-12.44174299732312,-2.5037779649079552,-58.9005562079313
-12.420552113676553,-2.479905448585712,-58.91027737426184
-12.439994999989914,-2.442163710992166,-58.90366300083006
-12.451233657241778,-2.465529710072599,-58.895288481790026
-12.441248915996734,-2.4761989643330202,-58.89791967799312
-12.44173097493057,-2.5068560109972826,-58.865875213021496
-12.447048110981836,-2.4590184386249656,-58.8948823855981
-12.441813456398972,-2.4788740002540868,-58.917662629427106
-12.423036879436694,-2.4739773902586206,-58.89707360925977
-12.463557486459909,-2.471101433516373,-58.89321435496481
-12.429767418865879,-2.474718200355092,-58.901884667604946
-12.451265810012107,-2.468166131367072,-58.850058241024726
-12.45661564710201,-2.4805669706191753,-58.88761625685118
-12.42147255725787,-2.457869029502633,-58.90161307960468
-12.409047728907236,-2.463643085691746,-58.87340927007584
-12.419615806850542,-2.4528276581038626,-58.87377757594837
-12.416302938325039,-2.482227297679815,-58.92132062047378
-12.44098593521462,-2.462256847357301,-58.88969286179482
-12.400087396113635,-2.477451771722947,-58.886576419011995
-12.440149785378184,-2.459931059911375,-58.86211993474952
-12.395563659853753,-2.4426019429232864,-58.91148028014899
-12.38745851291645,-2.4496427800237077,-58.92126751018396
-12.437917136977214,-2.4521922231835087,-58.91149438899094
-12.431477307167508,-2.472888565822386,-58.88420308315988
-12.406517962570856,-2.4382807315758175,-58.912142174713296
-12.435628979596178,-2.4529697038292864,-58.86017991876418
-12.395787178312867,-2.4738103833577734,-58.91603025741887
-12.411136873267385,-2.4721014144018087,-58.88389185082654
-12.43477347447052,-2.485441165896405,-58.911243120353795
-12.383740975851994,-2.478854725852347,-58.874748591284465
-12.429714056755333,-2.4792889956576825,-58.92963284756218
-12.407127485866654,-2.435627045178792,-58.89400926378967
-12.421628045349035,-2.4719465258799187,-58.886821729647856
-12.405337471985826,-2.4689601802585526,-58.88813065732774
-12.413451147500608,-2.4673315226175685,-58.8950866875623
-12.408835313388803,-2.4746841197023652,-58.88693291979329
-12.411328507887278,-2.4816463890957468,-58.8694842904581
-12.408640155818908,-2.463955845249193,-58.884353189106314
-12.402491406150904,-2.4339227515672026,-58.862831936078614
-12.357545315822692,-2.4507415520245943,-58.92402363127985
-12.409357255410354,-2.449155121636396,-58.87725686448422
-12.42583071665829,-2.4674584408449123,-58.87567996984048
-12.39743254557061,-2.4500335093083687,-58.88451076380155
-12.391062623616518,-2.4681749626412213,-58.87873634159286
-12.405162547103954,-2.4654830635003524,-58.90210660633852
-12.373150560121406,-2.4592063319387854,-58.89552841824994
-12.402044094294768,-2.479847978332114,-58.892886825622774
-12.396952113938443,-2.4535350109165734,-58.88634165502467
-12.416742195203831,-2.443068306375412,-58.8950484085199
-12.413655200026685,-2.4342840788802276,-58.87100474904394
-12.391348559583562,-2.4609318468870356,-58.91822542585569
-12.385334102935628,-2.456142651055288,-58.91479917076344
-12.4170756511973,-2.4453417166693456,-58.88272760257379
-12.40559310460377,-2.4567812995985205,-58.90337535040752
-12.352137827881576,-2.47512998158669,-58.89654959786827
-12.410138780795931,-2.464782650307816,-58.86992061228706
-12.397202453287845,-2.4845140765009655,-58.90124067259865
-12.39804647696709,-2.4675008085825585,-58.87739056874778
-12.368935741095186,-2.453362846212842,-58.894600048136574
-12.426191511726943,-2.4434769167406465,-58.88361323289299
-12.41470474982934,-2.4775502004312306,-58.88969309407962
-12.425187344907117,-2.4756240839534986,-58.89536949644541
-12.390679984067125,-2.4472146565020405,-58.87343191724256
-12.402708909661941,-2.4832956343148163,-58.908981103717736
-12.352238497353772,-2.432439321592065,-58.89655667723822
-12.384108222053284,-2.4488166793103443,-58.89908673439181
-12.378856927855633,-2.4703674595016416,-58.89047070399787
-12.383812614834504,-2.481991418246865,-58.91914645660312
-12.436945755422759,-2.4559243240860233,-58.87203285361899
-12.386811298723002,-2.4521095787896567,-58.893038678772676
-12.368247695392059,-2.483010488620946,-58.902062666277494
-12.398463375581622,-2.4311649648653932,-58.8877037204055
-12.40296335933627,-2.4676391836231004,-58.888295449975296
-12.389573401959181,-2.4421719329403646,-58.888060793658774
-12.403331992360858,-2.477807040388408,-58.87923586924013
-12.42010343541146,-2.480702948137713,-58.87871235396703
-12.39167806109401,-2.4925629097727984,-58.900369258677024
-12.369633400152432,-2.4393682662306984,-58.88130181129811
-12.421500327079874,-2.420945174015472,-58.91644295835898
-12.391541828507217,-2.4523278089890415,-58.87903811269253
-12.387756354636926,-2.477638378837,-58.89389997762311
-12.375630236962675,-2.50796966006608,-58.914891872206695
-12.391551091995439,-2.4658235738986507,-58.88455113918616
-12.366372820698109,-2.4803171467829186,-58.89954837776899
-12.36571648331385,-2.457427903871149,-58.864639897117264
-12.390460686452268,-2.4943992682936917,-58.869127959109136
-12.397915222099757,-2.478632858661771,-58.87889147976083
-12.389201342873829,-2.4502361092082343,-58.89772373667023
-12.393296194205728,-2.4211374356770974,-58.88262310508166
-12.407595465702046,-2.461416703324067,-58.906299221777964
-12.38879715539564,-2.4425462415275385,-58.884657957291495
-12.384496450302313,-2.4870618112220684,-58.899208797286256
-12.416049081716624,-2.4643695118231173,-58.90715649259375
-12.38753833595612,-2.424044500514966,-58.90002679897742
-12.373577438704848,-2.4692464477134792,-58.900771404729774
-12.381860611239336,-2.4990280226496173,-58.88579447691634
-12.386684426630955,-2.4629528303594124,-58.86529377386073
-12.386390151500738,-2.450168943985702,-58.90242531726396
-12.343006276942331,-2.436149490341314,-58.91808114863066
-12.371352386870058,-2.447071727844195,-58.9048557502679
-12.389872068971156,-2.4628718680300143,-58.873820560039555
-12.358965587825919,-2.481127365744393,-58.87006419732039
-12.402239501678649,-2.4605982437806024,-58.89983007078112
-12.390655922940105,-2.5063288074330154,-58.890240692181514
-12.365118739795886,-2.4702336470944886,-58.879524455012955
-12.363456870458615,-2.443616588892499,-58.83895173525271
-12.381996128291652,-2.441600184319301,-58.87894873330999
-12.352097705453197,-2.465111932978512,-58.91242753190254
-12.384278377397665,-2.490624711686244,-58.87907216535954
-12.360896622780148,-2.461286050916667,-58.85917844425006
-12.338984593871107,-2.4634462393986882,-58.91418717255056
-12.349631728295138,-2.447869643675124,-58.91204759641219
-12.364107011020293,-2.4358484872770156,-58.86296338412475
-12.346056942567742,-2.462566747987772,-58.89047853069959
-12.347595640398254,-2.458525522203417,-58.85760443711822
-12.345961857509678,-2.454137460887921,-58.88217103736118
-12.383440761344527,-2.441649317370672,-58.90592016961616
-12.344034109163099,-2.474230981135828,-58.893625510878614
-12.33034444631035,-2.4287487471051987,-58.86809573468161
-12.357486926918257,-2.446801507329347,-58.89826495775755
-12.35117896705231,-2.4407783025732477,-58.8812490064868
-12.337190451438593,-2.4733939490156818,-58.892920947150046
-12.375510529764158,-2.4408626604376624,-58.865230780899324
-12.337823289676802,-2.463331326202582,-58.89741299937488
-12.333983345204832,-2.4345117206933735,-58.90245132630521
-12.324899901378387,-2.435805305050685,-58.88504159922561
-12.365635774703732,-2.470978553816977,-58.89158284836624
-12.383846680218562,-2.4624254655277467,-58.90662077073941
-12.354685640095319,-2.460600339358573,-58.86720327898818
-12.341301265480352,-2.485585926565482,-58.89492043665314
-12.323603102153559,-2.4378757716112913,-58.922920210709044
-12.342668703692414,-2.4347470931892636,-58.88702712245184
-12.326559573026223,-2.4403048862609507,-58.90269969038789
-12.353356248281314,-2.4410918019746255,-58.84181627548183
-12.3183171942871,-2.494875765033081,-58.896723125931004
-12.355544121902716,-2.4669025752917437,-58.90456314896519
-12.358012093422317,-2.4645227926000546,-58.8972404907141
-12.357253439984378,-2.442965487434421,-58.871719588614575
-12.33666943025852,-2.442681320168064,-58.87633829404808
-12.327094959155996,-2.4372461180213776,-58.895915706353286
-12.336859307754445,-2.482834245035108,-58.90312514869975
-12.3499995367389,-2.4612364558624615,-58.90116831208774
-12.347643510990572,-2.472732805707266,-58.857636815284145
-12.345142438768942,-2.476374427652225,-58.92257122469314
-12.328847397491042,-2.4589151383670447,-58.86873240767626
-12.326071011989898,-2.4588829826733685,-58.92338076121787
-12.357774216467423,-2.4458977036213065,-58.889643776653934
-12.32902468992622,-2.4457614804789345,-58.94090373010263
-12.34405515394458,-2.470495793598603,-58.9261704031281
-12.365956870142817,-2.465687149698237,-58.89548896898278
-12.35350958017622,-2.4459709076219975,-58.897217181892806
-12.323759020993938,-2.4674319832085545,-58.875638209850585
-12.358585326362936,-2.4453186266296036,-58.87589923382866
-12.345704807819374,-2.44835042955697,-58.898876150436756
-12.356832445177897,-2.449773019022509,-58.87652371187546
-12.332472138925032,-2.4737423599008244,-58.89828326543312
-12.349705985060996,-2.4848770793884993,-58.90531561981908
-12.306833161211301,-2.4584120538373924,-58.8956697188005
-12.327148296184433,-2.4181050448597547,-58.852808047283844
-12.349597431412315,-2.4295009719261187,-58.86536045438786
-12.29981018382864,-2.459364148212054,-58.86607359079882
-12.36788109537835,-2.436293106487822,-58.86685658353624
-12.305728571331754,-2.4502778833505316,-58.881499963681655
-12.358922507206648,-2.4422458085474505,-58.8600801120311
-12.319713282206541,-2.4453020623768684,-58.906915667359776
-12.320691791947139,-2.4415963659653523,-58.8907878291197
-12.337505102859037,-2.461640422641176,-58.89441209733985
-12.305711968008,-2.421911390439904,-58.92503458304663
-12.354555083107638,-2.445708478133537,-58.90290038199349
-12.327734355194403,-2.435726607653733,-58.88750695419835
-12.299392323796942,-2.4534870545634724,-58.88782081335598
-12.315665615337725,-2.4199309333869965,-58.874346815702864
-12.313661726127059,-2.4494075595057065,-58.86841941794949
-12.32493121749004,-2.447348070116775,-58.90794238731856
-12.308769471024275,-2.4324326026941088,-58.89571505089341
-12.313281829772286,-2.4598665489983897,-58.89632447273007
-12.321316297285245,-2.433299119446516,-58.914398986683246
-12.312526383421819,-2.43269409591433,-58.89162907224199
-12.340906727849156,-2.453928087717683,-58.894088906710955
-12.293317116710664,-2.4480208725439163,-58.91607257962253
-12.337815739912664,-2.3996032851063536,-58.90807306406706
-12.313399365574078,-2.439502347767435,-58.88469916891503
-12.324462870369029,-2.4805922501490874,-58.885990389549384
-12.308903433174597,-2.4461001334385126,-58.90849412233676
-12.319970601364211,-2.473304774503592,-58.890877958353066
-12.284339029693717,-2.4675456786544157,-58.889116624617905
-12.315643321265563,-2.462408245364704,-58.912030119269374
-12.308382056577539,-2.4404108474834594,-58.93258067462749
-12.28724424357814,-2.459144229889626,-58.88031461846454
-12.316059886056873,-2.430936328437808,-58.896992638636995
-12.310785571962501,-2.444701357508764,-58.90666077594018
-12.292083122921586,-2.4472758933678067,-58.86867856375678
-12.323383104274596,-2.4513421077738524,-58.84983447602764
-12.29735985227413,-2.4163722606623197,-58.86968158282395
-12.298128302748186,-2.4208163093736426,-58.89709055425057
-12.319456026994503,-2.421896131579808,-58.890952914333454
-12.318679830152679,-2.4421020052908755,-58.87535153339387
-12.286013747499666,-2.44111167522272,-58.87684939976777
-12.298816853712026,-2.412861836256771,-58.91509455738941
-12.290593704030465,-2.44877153785649,-58.89610091631298
-12.31395422990012,-2.3950327996557235,-58.89804061553808
-12.294154967939296,-2.4647499608540624,-58.90007882975273
-12.32032896484122,-2.4407613521028146,-58.884004543599765
-12.286687671990787,-2.451950495454945,-58.874034213586064
-12.296363689818513,-2.441478564392528,-58.89611517474078
-12.290249477458119,-2.4534202658559816,-58.89929055715908
-12.295968827766565,-2.44957078452971,-58.87176697868281
-12.295830309615448,-2.4405727584255184,-58.88397690940388
-12.29764799929926,-2.4374652818827585,-58.86361897730043
-12.294086111507994,-2.4589175988828758,-58.872606664715164
-12.328412291602591,-2.4492415557059792,-58.86758228424815
-12.311837004275004,-2.4197449927700214,-58.89351973000817
-12.306782927081455,-2.4194243687359585,-58.90118781519894
-12.305278001277596,-2.4620316069605583,-58.87294523313349
-12.271221668966778,-2.4443687152506777,-58.900557095114465
-12.298838465057626,-2.4545207763145496,-58.853995706142335
-12.275824919146205,-2.4452725161357947,-58.88939456896936
-12.30951054020244,-2.4721289339207715,-58.86367405514175
-12.305440666764504,-2.449141898389054,-58.87592171654807
-12.298039385684271,-2.4226484621135542,-58.89627561425548
-12.281719426188921,-2.4726767460295114,-58.89106538818645
-12.304574397296399,-2.4453133166885004,-58.87934596825316
-12.277361365877855,-2.47682489178218,-58.87801699507121
-12.30768210383026,-2.4301422019936543,-58.872126955631956
-12.306349611829946,-2.415361108618542,-58.88248870547318
-12.306085827598578,-2.4301695802314978,-58.87482609516637
-12.276332997953418,-2.4511349563239317,-58.874437489346256
-12.302559508220712,-2.448679618131241,-58.8706815858155
-12.300662922903967,-2.4505941154675472,-58.887283524106756
-12.293277056906787,-2.4542549587981615,-58.89139380622181
-12.286617830411155,-2.469711328416297,-58.92433522550888
-12.307118484981755,-2.414005061125973,-58.84309172881432
-12.267505674535355,-2.459763637166381,-58.86893606712237
-12.297417970623501,-2.440734176680528,-58.8727067765611
-12.264389382834345,-2.4340197306986555,-58.91032637498046
-12.291269933272035,-2.441202012613076,-58.8655115533295
-12.259920155002897,-2.4294962711789787,-58.89265488389043
-12.291444739992663,-2.4520352714559164,-58.89072443788359
-12.288464141652314,-2.4386337847106443,-58.917790071220175
-12.279842047931963,-2.4476220502618693,-58.88221122158749
-12.302186468279736,-2.4485741515000923,-58.89205763612161
-12.27090212646689,-2.4342575259479413,-58.89581384738102
-12.281641147123448,-2.437434788478531,-58.885208120594314
-12.247922244713152,-2.424852461380779,-58.87758939164124
-12.289836146744724,-2.427258773734892,-58.91479010455624
-12.28709909481587,-2.418492305180507,-58.8743984928204
-12.280952295375275,-2.4188055753241073,-58.8785649589582
-12.302634412026459,-2.429407704130406,-58.88463226907661
-12.266406189711466,-2.4348974399935934,-58.88630959536366
-12.29545905647573,-2.464682273431422,-58.87998962342005
-12.262810770427494,-2.4439450789492114,-58.85905181089969
-12.246861109913997,-2.4624580492862247,-58.91651017646884
-12.2797011765938,-2.432073979213516,-58.898511264701526
-12.23344360064133,-2.444314019030749,-58.87185831516991
-12.267110285432004,-2.4270452917678305,-58.901413890227104
-12.275999091051087,-2.4618452454647555,-58.86907454171474
-12.282427320256295,-2.448096722677082,-58.869790810613864
-12.294356556575545,-2.448981457709556,-58.898195870752886
-12.267070904005246,-2.469307633821283,-58.90452761769059
-12.268867254747196,-2.4803834543907515,-58.89374063119563
-12.292039882009961,-2.477719074144311,-58.863588713608145
-12.289340099087696,-2.4250748862346097,-58.881801842549024
-12.244867741634692,-2.4357571960157243,-58.9097514135534
-12.242849101741717,-2.4532994366670686,-58.94116030749197
-12.246845222864348,-2.427632494363104,-58.874284810767094
-12.271206741580919,-2.4286015761483326,-58.903367527170154
-12.25529976571996,-2.437597267032795,-58.87279086610896
-12.27626024556015,-2.4576667278475743,-58.892901530879186
-12.254439970790063,-2.4428537678535944,-58.855068201659655
-12.23948676047255,-2.4521723554525336,-58.89531567055507
-12.268549178974464,-2.4644041625767255,-58.8716534264585
-12.27765547834346,-2.4413386555867773,-58.920117723090584
-12.253850781398613,-2.4559522650264762,-58.84921344302049
-12.275368530909908,-2.433813051256501,-58.88364142146369
-12.271141319906867,-2.455522015873448,-58.9122774255877
-12.253687547220514,-2.4382598141034215,-58.89669540670989
-12.243132387900848,-2.4348617037109364,-58.89859373638695
-12.252389745955847,-2.444500421239594,-58.8633267375093
-12.274905165267672,-2.4574264194574726,-58.877839975348984
-12.247251617751607,-2.480109487540765,-58.88298192209909
-12.242225139825134,-2.4433579618843293,-58.906668584414625
-12.255202571930297,-2.409876922963854,-58.87330600379296
-12.242613545328716,-2.4398050781832223,-58.8668639290357
-12.242085547348841,-2.4709560956422525,-58.87190006037807
-12.234695745754582,-2.435766516924273,-58.86925854380214
-12.214100202677512,-2.425419043876407,-58.89109028142617
-12.23171524583491,-2.45396084023827,-58.8893973043542
-12.229497275227365,-2.4522133640850647,-58.89093304957139
-12.239485553547334,-2.455449395144231,-58.922340525555974
-12.22355113261269,-2.4168103900552866,-58.90388210861337
-12.21712718805208,-2.438097341980379,-58.87304788156489
-12.225397341682557,-2.439929135358204,-58.90419844080967
-12.245286466361422,-2.466982358609008,-58.898928917828044
-12.26106176240885,-2.436725239346539,-58.89168380022387
-12.243157916981335,-2.4490095523289996,-58.896484924358376
-12.217519424312307,-2.4180997732125213,-58.90045192566431
-12.252768709621431,-2.4561533986499655,-58.87568618646448
-12.214043957950311,-2.452013821597232,-58.88484339874992
-12.240077276625021,-2.427412562232462,-58.90146289464627
-12.210726047742948,-2.4579763118298064,-58.88685492717793
-12.241381261961958,-2.434912048873947,-58.899805793263766
-12.237489472323077,-2.449498174630667,-58.86317279817744
-12.209445793987433,-2.4338838104614196,-58.87772150711298
-12.232788595944973,-2.430237943487565,-58.85990306574035
-12.2407591778841,-2.4519380885833124,-58.90053856989886
-12.246726194759098,-2.447338539581017,-58.854620743745755
-12.252628955586323,-2.4528945530093753,-58.92927944484614
-12.244313033720687,-2.4277982752236857,-58.90060903459613
-12.22535573666936,-2.4387950978599795,-58.88405278197486
-12.227214983558328,-2.457034180446866,-58.872050653971534
-12.234955296482859,-2.43170594342242,-58.878982196101724
-12.239845861816102,-2.445589708000994,-58.90192722053411
